nom,date,cumulative_confirmed_cases,nom_clean,new_cases,rt_proxy,cumulative_confirmed_deaths,days_since_first_case,rolling_7d_new_cases,days_since_last_case,population_density,population_density_was_missing,label_next_7d_onset,has_full_future_window
Damas,2026-07-01,5.0,Damas,0.0,,0.0,36,1.0,2.0,53.1851080273012,0,0,True
Mongbwalu,2026-07-01,270.0,Mongbwalu,6.0,0.7592592592592593,127.0,48,41.0,1.0,49.26880991961,0,1,True
Lolwa,2026-07-01,1.0,Lolwa,0.0,,1.0,1,0.0,1.0,8.68092115622124,0,0,True
Kalunguta,2026-07-01,2.0,Kalunguta,0.0,0.0,1.0,38,0.0,15.0,217.291453102909,0,0,True
Mandima,2026-07-01,2.0,Mandima,0.0,,1.0,2,1.0,1.0,45.9588924986637,0,1,True
Musienene,2026-07-01,3.0,Musienene,0.0,1.0,2.0,15,1.0,2.0,272.413057812586,0,1,True
Masereka,2026-07-01,1.0,Masereka,0.0,,0.0,21,0.0,21.0,859.910963009083,0,1,True
Gety,2026-07-01,1.0,Gety,0.0,,0.0,34,0.0,34.0,86.0299313935469,0,0,True
Drodro,2026-07-01,3.0,Drodro,0.0,,3.0,14,2.0,2.0,349.734033181171,0,0,True
Nizi,2026-07-01,65.0,Nizi,4.0,2.6,19.0,41,39.0,1.0,671.566862038288,0,1,True
Lita,2026-07-01,32.0,Lita,3.0,0.7333333333333333,11.0,34,11.0,2.0,228.628253664484,0,1,True
Rimba,2026-07-01,3.0,Rimba,0.0,,0.0,36,0.0,29.0,475.541098374732,0,1,True
Aru,2026-07-01,3.0,Aru,0.0,,1.0,40,0.0,27.0,339.239633491485,0,0,True
Bambu,2026-07-01,16.0,Bambu,0.0,0.2857142857142857,5.0,42,2.0,2.0,293.755113499808,0,1,True
Mangala,2026-07-01,24.0,Mangala,0.0,2.1666666666666665,12.0,34,13.0,2.0,162.268440527417,0,1,True
Nyankunde,2026-07-01,95.0,Nyankunde,0.0,0.2045454545454545,16.0,44,9.0,1.0,100.872453475923,0,1,True
Fataki,2026-07-01,1.0,Fataki,0.0,0.0,0.0,36,0.0,15.0,374.843916988277,0,1,True
Rwampara,2026-07-01,308.0,Rwampara,7.0,1.120481927710843,63.0,47,93.0,1.0,378.392262151519,0,1,True
Bunia,2026-07-01,416.0,Bunia,29.0,1.8714285714285717,103.0,47,131.0,1.0,4336.1457340514,0,1,True
Butembo,2026-07-01,34.0,Butembo,0.0,0.6666666666666666,15.0,44,6.0,2.0,3648.62216219997,0,1,True
Mabalako,2026-07-01,1.0,Mabalako,0.0,,0.0,18,0.0,18.0,224.427753196912,0,0,True
Kyondo,2026-07-01,3.0,Kyondo,0.0,0.0,2.0,37,0.0,10.0,287.209696136707,0,1,True
Miti Murhesa,2026-07-02,3.0,Miti Murhesa,0.0,,1.0,42,0.0,23.0,722.651452069188,0,0,True
Kyondo,2026-07-02,3.0,Kyondo,0.0,0.0,2.0,38,0.0,11.0,287.209696136707,0,1,True
Kilo,2026-07-02,9.0,Kilo,0.0,0.6666666666666666,1.0,42,2.0,8.0,107.546199583958,0,0,True
Mambasa,2026-07-02,2.0,Mambasa,0.0,,1.0,37,0.0,31.0,9.38305119840287,0,1,True
Nizi,2026-07-02,65.0,Nizi,0.0,2.5,19.0,42,35.0,1.0,671.566862038288,0,1,True
Damas,2026-07-02,5.0,Damas,0.0,,0.0,37,1.0,3.0,53.1851080273012,0,0,True
Tchomia,2026-07-02,15.0,Tchomia,1.0,1.1666666666666667,2.0,23,7.0,2.0,228.779480612625,0,1,True
Bambu,2026-07-02,18.0,Bambu,2.0,0.5714285714285714,5.0,43,4.0,3.0,293.755113499808,0,1,True
Mongbwalu,2026-07-02,273.0,Mongbwalu,3.0,0.6923076923076923,136.0,49,36.0,1.0,49.26880991961,0,1,True
Masereka,2026-07-02,1.0,Masereka,0.0,,0.0,22,0.0,22.0,859.910963009083,0,1,True
Vuhovi,2026-07-02,1.0,Vuhovi,0.0,,1.0,22,0.0,22.0,380.412706373374,0,0,True
Fataki,2026-07-02,1.0,Fataki,0.0,0.0,0.0,37,0.0,16.0,374.843916988277,0,1,True
Lolwa,2026-07-02,1.0,Lolwa,0.0,,1.0,2,0.0,2.0,8.68092115622124,0,0,True
Aungba,2026-07-02,6.0,Aungba,0.0,0.0,2.0,35,0.0,14.0,171.063075277196,0,0,True
Rwampara,2026-07-02,322.0,Rwampara,14.0,1.830188679245283,67.0,48,97.0,1.0,378.392262151519,0,1,True
Kambala,2026-07-02,2.0,Kambala,0.0,,2.0,22,1.0,2.0,113.635589703185,0,0,True
Aru,2026-07-02,3.0,Aru,0.0,,1.0,41,0.0,28.0,339.239633491485,0,0,True
Bunia,2026-07-02,426.0,Bunia,10.0,1.6049382716049383,106.0,48,130.0,1.0,4336.1457340514,0,1,True
Logo,2026-07-02,7.0,Logo,0.0,0.6666666666666666,0.0,31,2.0,7.0,557.063799173426,0,0,True
Nyankunde,2026-07-02,95.0,Nyankunde,0.0,0.2195121951219512,16.0,45,9.0,2.0,100.872453475923,0,1,True
Gety,2026-07-02,1.0,Gety,0.0,,0.0,35,0.0,35.0,86.0299313935469,0,0,True
Goma,2026-07-02,2.0,Goma,1.0,,0.0,45,1.0,45.0,8413.39578071933,0,0,True
Mabalako,2026-07-02,1.0,Mabalako,0.0,,0.0,19,0.0,19.0,224.427753196912,0,0,True
Komanda,2026-07-02,19.0,Komanda,0.0,3.0,5.0,35,9.0,1.0,69.5013595444792,0,1,True
Drodro,2026-07-02,3.0,Drodro,0.0,,3.0,15,2.0,3.0,349.734033181171,0,0,True
Oicha,2026-07-02,3.0,Oicha,0.0,0.0,2.0,39,0.0,16.0,217.407676331775,0,0,True
Kalunguta,2026-07-02,2.0,Kalunguta,0.0,0.0,1.0,39,0.0,16.0,217.291453102909,0,0,True
Rimba,2026-07-02,3.0,Rimba,0.0,,0.0,37,0.0,30.0,475.541098374732,0,1,True
Lita,2026-07-02,33.0,Lita,1.0,0.6,12.0,35,9.0,1.0,228.628253664484,0,1,True
Mandima,2026-07-02,4.0,Mandima,2.0,,1.0,3,3.0,2.0,45.9588924986637,0,1,True
Mangala,2026-07-02,24.0,Mangala,0.0,1.1111111111111112,12.0,35,10.0,3.0,162.268440527417,0,1,True
Butembo,2026-07-02,38.0,Butembo,4.0,1.1111111111111112,16.0,45,10.0,3.0,3648.62216219997,0,1,True
Musienene,2026-07-02,3.0,Musienene,0.0,1.0,2.0,16,1.0,3.0,272.413057812586,0,1,True
Nia Nia,2026-07-02,12.0,Nia Nia,0.0,10.0,5.0,19,10.0,2.0,12.2620174888054,0,1,True
Katwa,2026-07-02,51.0,Katwa,2.0,2.111111111111111,35.0,45,19.0,1.0,7809.37779884317,0,1,True
Beni,2026-07-02,28.0,Beni,2.0,1.3333333333333333,16.0,35,8.0,1.0,583.694814150159,0,1,True
Butembo,2026-07-03,40.0,Butembo,2.0,2.2,18.0,46,11.0,1.0,3648.62216219997,0,1,True
Nyankunde,2026-07-03,95.0,Nyankunde,0.0,0.2195121951219512,17.0,46,9.0,3.0,100.872453475923,0,1,True
Katwa,2026-07-03,51.0,Katwa,0.0,2.111111111111111,37.0,46,19.0,1.0,7809.37779884317,0,1,True
Kilo,2026-07-03,9.0,Kilo,0.0,0.6666666666666666,1.0,43,2.0,9.0,107.546199583958,0,0,True
Nia Nia,2026-07-03,12.0,Nia Nia,0.0,1.75,5.0,20,7.0,3.0,12.2620174888054,0,1,True
Oicha,2026-07-03,3.0,Oicha,0.0,,2.0,40,0.0,17.0,217.407676331775,0,0,True
Kambala,2026-07-03,2.0,Kambala,0.0,,2.0,23,1.0,3.0,113.635589703185,0,0,True
Fataki,2026-07-03,1.0,Fataki,0.0,,0.0,38,0.0,17.0,374.843916988277,0,1,True
Aungba,2026-07-03,6.0,Aungba,0.0,0.0,2.0,36,0.0,15.0,171.063075277196,0,0,True
Logo,2026-07-03,7.0,Logo,0.0,0.6666666666666666,0.0,32,2.0,8.0,557.063799173426,0,0,True
Mabalako,2026-07-03,1.0,Mabalako,0.0,,0.0,20,0.0,20.0,224.427753196912,0,0,True
Kyondo,2026-07-03,4.0,Kyondo,1.0,1.0,2.0,39,1.0,12.0,287.209696136707,0,1,True
Rimba,2026-07-03,3.0,Rimba,0.0,,0.0,38,0.0,31.0,475.541098374732,0,1,True
Gety,2026-07-03,1.0,Gety,0.0,,0.0,36,0.0,36.0,86.0299313935469,0,0,True
Musienene,2026-07-03,4.0,Musienene,1.0,2.0,2.0,17,2.0,4.0,272.413057812586,0,1,True
Tchomia,2026-07-03,15.0,Tchomia,0.0,2.333333333333333,2.0,24,7.0,1.0,228.779480612625,0,1,True
Beni,2026-07-03,29.0,Beni,1.0,1.5,17.0,36,9.0,1.0,583.694814150159,0,1,True
Kalunguta,2026-07-03,2.0,Kalunguta,0.0,,1.0,40,0.0,17.0,217.291453102909,0,0,True
Mangala,2026-07-03,26.0,Mangala,2.0,0.75,14.0,36,9.0,4.0,162.268440527417,0,1,True
Goma,2026-07-03,1.0,Goma,0.0,,0.0,46,1.0,1.0,8413.39578071933,0,0,True
Bunia,2026-07-03,431.0,Bunia,5.0,1.6282051282051282,112.0,49,127.0,1.0,4336.1457340514,0,1,True
Komanda,2026-07-03,19.0,Komanda,0.0,1.0,5.0,36,6.0,2.0,69.5013595444792,0,1,True
Lita,2026-07-03,33.0,Lita,0.0,0.4117647058823529,12.0,36,7.0,1.0,228.628253664484,0,1,True
Mandima,2026-07-03,4.0,Mandima,0.0,,1.0,4,3.0,1.0,45.9588924986637,0,1,True
Drodro,2026-07-03,3.0,Drodro,0.0,,3.0,16,2.0,4.0,349.734033181171,0,1,True
Aru,2026-07-03,3.0,Aru,0.0,,1.0,42,0.0,29.0,339.239633491485,0,0,True
Lolwa,2026-07-03,1.0,Lolwa,0.0,,1.0,3,0.0,3.0,8.68092115622124,0,0,True
Vuhovi,2026-07-03,1.0,Vuhovi,0.0,,1.0,23,0.0,23.0,380.412706373374,0,0,True
Rwampara,2026-07-03,333.0,Rwampara,11.0,2.037735849056604,69.0,49,108.0,1.0,378.392262151519,0,1,True
Mongbwalu,2026-07-03,276.0,Mongbwalu,3.0,0.6730769230769231,139.0,50,35.0,1.0,49.26880991961,0,1,True
Bambu,2026-07-03,18.0,Bambu,0.0,0.5714285714285714,5.0,44,4.0,1.0,293.755113499808,0,1,True
Damas,2026-07-03,5.0,Damas,0.0,,0.0,38,1.0,4.0,53.1851080273012,0,0,True
Masereka,2026-07-03,2.0,Masereka,1.0,,0.0,23,1.0,23.0,859.910963009083,0,1,True
Mambasa,2026-07-03,2.0,Mambasa,0.0,,1.0,38,0.0,32.0,9.38305119840287,0,1,True
Nizi,2026-07-03,65.0,Nizi,0.0,2.5,19.0,43,35.0,2.0,671.566862038288,0,1,True
Miti Murhesa,2026-07-03,3.0,Miti Murhesa,0.0,,1.0,43,0.0,24.0,722.651452069188,0,0,True
Mangala,2026-07-04,26.0,Mangala,0.0,0.75,14.0,37,9.0,1.0,162.268440527417,0,1,True
Drodro,2026-07-04,3.0,Drodro,0.0,,3.0,17,2.0,5.0,349.734033181171,0,1,True
Oicha,2026-07-04,3.0,Oicha,0.0,,2.0,41,0.0,18.0,217.407676331775,0,0,True
Bambu,2026-07-04,18.0,Bambu,0.0,0.8,5.0,45,4.0,2.0,293.755113499808,0,1,True
Mabalako,2026-07-04,1.0,Mabalako,0.0,,0.0,21,0.0,21.0,224.427753196912,0,0,True
Kalunguta,2026-07-04,2.0,Kalunguta,0.0,,1.0,41,0.0,18.0,217.291453102909,0,0,True
Beni,2026-07-04,29.0,Beni,0.0,1.8,17.0,37,9.0,1.0,583.694814150159,0,1,True
Rwampara,2026-07-04,344.0,Rwampara,11.0,2.5476190476190474,71.0,50,107.0,1.0,378.392262151519,0,1,True
Aru,2026-07-04,3.0,Aru,0.0,,1.0,43,0.0,30.0,339.239633491485,0,0,True
Goma,2026-07-04,1.0,Goma,0.0,,0.0,47,1.0,2.0,8413.39578071933,0,0,True
Kambala,2026-07-04,2.0,Kambala,0.0,,2.0,24,1.0,4.0,113.635589703185,0,0,True
Mandima,2026-07-04,4.0,Mandima,0.0,,1.0,5,3.0,2.0,45.9588924986637,0,1,True
Nizi,2026-07-04,72.0,Nizi,7.0,8.4,19.0,44,42.0,3.0,671.566862038288,0,1,True
Miti Murhesa,2026-07-04,3.0,Miti Murhesa,0.0,,1.0,44,0.0,25.0,722.651452069188,0,0,True
Mambasa,2026-07-04,2.0,Mambasa,0.0,,1.0,39,0.0,33.0,9.38305119840287,0,1,True
Damas,2026-07-04,5.0,Damas,0.0,,0.0,39,1.0,5.0,53.1851080273012,0,0,True
Aungba,2026-07-04,6.0,Aungba,0.0,0.0,2.0,37,0.0,16.0,171.063075277196,0,0,True
Gety,2026-07-04,1.0,Gety,0.0,,0.0,37,0.0,37.0,86.0299313935469,0,0,True
Nyankunde,2026-07-04,95.0,Nyankunde,0.0,0.1739130434782608,17.0,47,4.0,4.0,100.872453475923,0,1,True
Fataki,2026-07-04,1.0,Fataki,0.0,,0.0,39,0.0,18.0,374.843916988277,0,1,True
Kyondo,2026-07-04,4.0,Kyondo,0.0,1.0,2.0,40,1.0,1.0,287.209696136707,0,1,True
Rimba,2026-07-04,3.0,Rimba,0.0,,0.0,39,0.0,32.0,475.541098374732,0,1,True
Bunia,2026-07-04,438.0,Bunia,7.0,1.8507462686567164,118.0,50,124.0,1.0,4336.1457340514,0,1,True
Musienene,2026-07-04,6.0,Musienene,2.0,4.0,2.0,18,4.0,1.0,272.413057812586,0,1,True
Lolwa,2026-07-04,1.0,Lolwa,0.0,,1.0,4,0.0,4.0,8.68092115622124,0,0,True
Katwa,2026-07-04,52.0,Katwa,1.0,2.111111111111111,38.0,47,19.0,2.0,7809.37779884317,0,1,True
Butembo,2026-07-04,40.0,Butembo,0.0,1.5,18.0,47,9.0,1.0,3648.62216219997,0,1,True
Mongbwalu,2026-07-04,278.0,Mongbwalu,2.0,0.5892857142857143,141.0,51,33.0,1.0,49.26880991961,0,1,True
Masereka,2026-07-04,2.0,Masereka,0.0,,0.0,24,1.0,1.0,859.910963009083,0,1,True
Lita,2026-07-04,33.0,Lita,0.0,0.875,12.0,37,7.0,2.0,228.628253664484,0,1,True
Vuhovi,2026-07-04,1.0,Vuhovi,0.0,,1.0,24,0.0,24.0,380.412706373374,0,0,True
Tchomia,2026-07-04,15.0,Tchomia,0.0,1.5,2.0,25,6.0,2.0,228.779480612625,0,1,True
Kilo,2026-07-04,9.0,Kilo,0.0,0.0,1.0,44,0.0,10.0,107.546199583958,0,0,True
Komanda,2026-07-04,22.0,Komanda,3.0,3.0,8.0,37,9.0,3.0,69.5013595444792,0,1,True
Logo,2026-07-04,7.0,Logo,0.0,0.6666666666666666,0.0,33,2.0,9.0,557.063799173426,0,0,True
Nia Nia,2026-07-04,12.0,Nia Nia,0.0,1.75,5.0,21,7.0,4.0,12.2620174888054,0,1,True
Nyankunde,2026-07-05,96.0,Nyankunde,1.0,0.1875,19.0,48,3.0,5.0,100.872453475923,0,1,True
Lita,2026-07-05,33.0,Lita,0.0,1.1666666666666667,12.0,38,7.0,3.0,228.628253664484,0,1,True
Miti Murhesa,2026-07-05,3.0,Miti Murhesa,0.0,,1.0,45,0.0,26.0,722.651452069188,0,0,True
Aungba,2026-07-05,6.0,Aungba,0.0,,2.0,38,0.0,17.0,171.063075277196,0,0,True
Mandima,2026-07-05,4.0,Mandima,0.0,,1.0,6,3.0,3.0,45.9588924986637,0,1,True
Goma,2026-07-05,1.0,Goma,0.0,,0.0,48,1.0,3.0,8413.39578071933,0,0,True
Gety,2026-07-05,1.0,Gety,0.0,,0.0,38,0.0,38.0,86.0299313935469,0,0,True
Kalunguta,2026-07-05,2.0,Kalunguta,0.0,,1.0,42,0.0,19.0,217.291453102909,0,0,True
Musienene,2026-07-05,8.0,Musienene,2.0,6.0,2.0,19,6.0,1.0,272.413057812586,0,1,True
Lolwa,2026-07-05,1.0,Lolwa,0.0,,1.0,5,0.0,5.0,8.68092115622124,0,0,True
Komanda,2026-07-05,22.0,Komanda,0.0,3.0,8.0,38,9.0,1.0,69.5013595444792,0,1,True
Aru,2026-07-05,3.0,Aru,0.0,,1.0,44,0.0,31.0,339.239633491485,0,0,True
Nizi,2026-07-05,78.0,Nizi,6.0,7.666666666666667,19.0,45,46.0,1.0,671.566862038288,0,1,True
Mongbwalu,2026-07-05,288.0,Mongbwalu,10.0,0.7307692307692307,149.0,52,38.0,1.0,49.26880991961,0,1,True
Rwampara,2026-07-05,349.0,Rwampara,5.0,1.5423728813559323,72.0,51,91.0,1.0,378.392262151519,0,1,True
Beni,2026-07-05,29.0,Beni,0.0,1.1666666666666667,17.0,38,7.0,2.0,583.694814150159,0,1,True
Masereka,2026-07-05,3.0,Masereka,1.0,,0.0,25,2.0,2.0,859.910963009083,0,0,True
Mambasa,2026-07-05,2.0,Mambasa,0.0,,1.0,40,0.0,34.0,9.38305119840287,0,1,True
Damas,2026-07-05,5.0,Damas,0.0,,0.0,40,1.0,6.0,53.1851080273012,0,0,True
Logo,2026-07-05,7.0,Logo,0.0,0.0,0.0,34,0.0,10.0,557.063799173426,0,0,True
Tchomia,2026-07-05,15.0,Tchomia,0.0,1.0,2.0,26,5.0,3.0,228.779480612625,0,1,True
Mabalako,2026-07-05,1.0,Mabalako,0.0,,0.0,22,0.0,22.0,224.427753196912,0,0,True
Rimba,2026-07-05,4.0,Rimba,1.0,,0.0,40,1.0,33.0,475.541098374732,0,0,True
Oicha,2026-07-05,3.0,Oicha,0.0,,2.0,42,0.0,19.0,217.407676331775,0,0,True
Fataki,2026-07-05,2.0,Fataki,1.0,,0.0,40,1.0,19.0,374.843916988277,0,1,True
Drodro,2026-07-05,3.0,Drodro,0.0,,3.0,18,2.0,6.0,349.734033181171,0,1,True
Bambu,2026-07-05,25.0,Bambu,7.0,2.2,6.0,46,11.0,3.0,293.755113499808,0,1,True
Kilo,2026-07-05,9.0,Kilo,0.0,0.0,1.0,45,0.0,11.0,107.546199583958,0,0,True
Kambala,2026-07-05,2.0,Kambala,0.0,,2.0,25,1.0,5.0,113.635589703185,0,0,True
Butembo,2026-07-05,40.0,Butembo,0.0,0.875,18.0,48,7.0,2.0,3648.62216219997,0,1,True
Nia Nia,2026-07-05,20.0,Nia Nia,8.0,3.75,5.0,22,15.0,5.0,12.2620174888054,0,1,True
Katwa,2026-07-05,52.0,Katwa,0.0,1.5454545454545454,38.0,48,17.0,1.0,7809.37779884317,0,1,True
Bunia,2026-07-05,452.0,Bunia,14.0,1.8428571428571427,121.0,51,129.0,1.0,4336.1457340514,0,1,True
Mangala,2026-07-05,33.0,Mangala,7.0,1.6,14.0,38,16.0,2.0,162.268440527417,0,1,True
Vuhovi,2026-07-05,1.0,Vuhovi,0.0,,1.0,25,0.0,25.0,380.412706373374,0,0,True
Kyondo,2026-07-05,4.0,Kyondo,0.0,1.0,2.0,41,1.0,2.0,287.209696136707,0,1,True
Tchomia,2026-07-06,15.0,Tchomia,0.0,0.25,2.0,27,2.0,4.0,228.779480612625,0,1,True
Aru,2026-07-06,3.0,Aru,0.0,,1.0,45,0.0,32.0,339.239633491485,0,0,True
Mambasa,2026-07-06,4.0,Mambasa,2.0,,3.0,41,2.0,35.0,9.38305119840287,0,1,True
Oicha,2026-07-06,3.0,Oicha,0.0,,2.0,43,0.0,20.0,217.407676331775,0,0,True
Masereka,2026-07-06,3.0,Masereka,0.0,,0.0,26,2.0,1.0,859.910963009083,0,0,True
Vuhovi,2026-07-06,1.0,Vuhovi,0.0,,1.0,26,0.0,26.0,380.412706373374,0,0,True
Logo,2026-07-06,7.0,Logo,0.0,0.0,0.0,35,0.0,11.0,557.063799173426,0,0,True
Kilo,2026-07-06,9.0,Kilo,0.0,0.0,1.0,46,0.0,12.0,107.546199583958,0,0,True
Bambu,2026-07-06,28.0,Bambu,3.0,1.7142857142857142,9.0,47,12.0,1.0,293.755113499808,0,1,True
Beni,2026-07-06,29.0,Beni,0.0,1.1666666666666667,19.0,39,7.0,3.0,583.694814150159,0,1,True
Kyondo,2026-07-06,4.0,Kyondo,0.0,1.0,2.0,42,1.0,3.0,287.209696136707,0,1,True
Rwampara,2026-07-06,357.0,Rwampara,8.0,0.6595744680851063,75.0,52,62.0,1.0,378.392262151519,0,1,True
Komanda,2026-07-06,23.0,Komanda,1.0,1.1666666666666667,8.0,39,7.0,2.0,69.5013595444792,0,1,True
Nia Nia,2026-07-06,33.0,Nia Nia,13.0,2.2,12.0,23,22.0,1.0,12.2620174888054,0,1,True
Musienene,2026-07-06,8.0,Musienene,0.0,2.5,2.0,20,5.0,1.0,272.413057812586,0,1,True
Mandima,2026-07-06,5.0,Mandima,1.0,,2.0,7,4.0,4.0,45.9588924986637,0,1,True
Mabalako,2026-07-06,1.0,Mabalako,0.0,,0.0,23,0.0,23.0,224.427753196912,0,0,True
Fataki,2026-07-06,3.0,Fataki,1.0,,1.0,41,2.0,1.0,374.843916988277,0,1,True
Damas,2026-07-06,5.0,Damas,0.0,0.0,0.0,41,0.0,7.0,53.1851080273012,0,0,True
Drodro,2026-07-06,3.0,Drodro,0.0,0.0,3.0,19,0.0,7.0,349.734033181171,0,1,True
Mongbwalu,2026-07-06,298.0,Mongbwalu,10.0,0.8163265306122449,154.0,53,40.0,1.0,49.26880991961,0,1,True
Lita,2026-07-06,40.0,Lita,7.0,1.2222222222222223,16.0,39,11.0,4.0,228.628253664484,0,1,True
Miti Murhesa,2026-07-06,3.0,Miti Murhesa,0.0,,1.0,46,0.0,27.0,722.651452069188,0,0,True
Boga,2026-07-06,1.0,Boga,0.0,,1.0,0,0.0,0.0,73.1151310342453,0,0,True
Bunia,2026-07-06,472.0,Bunia,20.0,1.1515151515151516,134.0,52,114.0,1.0,4336.1457340514,0,1,True
Aungba,2026-07-06,6.0,Aungba,0.0,,2.0,39,0.0,18.0,171.063075277196,0,0,True
Katwa,2026-07-06,56.0,Katwa,4.0,0.5789473684210527,41.0,49,11.0,2.0,7809.37779884317,0,1,True
Nizi,2026-07-06,84.0,Nizi,6.0,2.8666666666666667,24.0,46,43.0,1.0,671.566862038288,0,1,True
Rimba,2026-07-06,4.0,Rimba,0.0,,0.0,41,1.0,1.0,475.541098374732,0,0,True
Gety,2026-07-06,1.0,Gety,0.0,,0.0,39,0.0,39.0,86.0299313935469,0,0,True
Goma,2026-07-06,1.0,Goma,0.0,,0.0,49,1.0,4.0,8413.39578071933,0,0,True
Butembo,2026-07-06,41.0,Butembo,1.0,0.7777777777777778,20.0,49,7.0,3.0,3648.62216219997,0,1,True
Nyankunde,2026-07-06,96.0,Nyankunde,0.0,0.1333333333333333,20.0,49,2.0,1.0,100.872453475923,0,1,True
Kambala,2026-07-06,2.0,Kambala,0.0,,2.0,26,1.0,6.0,113.635589703185,0,0,True
Lolwa,2026-07-06,1.0,Lolwa,0.0,,1.0,6,0.0,6.0,8.68092115622124,0,1,True
Kalunguta,2026-07-06,2.0,Kalunguta,0.0,,1.0,43,0.0,20.0,217.291453102909,0,0,True
Mangala,2026-07-06,39.0,Mangala,6.0,0.8823529411764706,20.0,39,15.0,1.0,162.268440527417,0,1,True
Bunia,2026-07-07,483.0,Bunia,11.0,0.8571428571428571,137.0,53,96.0,1.0,4336.1457340514,0,1,True
Mangala,2026-07-07,40.0,Mangala,1.0,0.9411764705882352,20.0,40,16.0,1.0,162.268440527417,0,1,True
Kyondo,2026-07-07,4.0,Kyondo,0.0,1.0,2.0,43,1.0,4.0,287.209696136707,0,1,True
Lita,2026-07-07,40.0,Lita,0.0,1.2222222222222223,16.0,40,11.0,1.0,228.628253664484,0,1,True
Rimba,2026-07-07,4.0,Rimba,0.0,,0.0,42,1.0,2.0,475.541098374732,0,0,True
Drodro,2026-07-07,3.0,Drodro,0.0,0.0,3.0,20,0.0,8.0,349.734033181171,0,1,True
Beni,2026-07-07,29.0,Beni,0.0,0.7142857142857143,19.0,40,5.0,4.0,583.694814150159,0,1,True
Aru,2026-07-07,3.0,Aru,0.0,,1.0,46,0.0,33.0,339.239633491485,0,0,True
Gety,2026-07-07,1.0,Gety,0.0,,0.0,40,0.0,40.0,86.0299313935469,0,0,True
Tchomia,2026-07-07,15.0,Tchomia,0.0,0.1111111111111111,2.0,28,1.0,5.0,228.779480612625,0,1,True
Nyankunde,2026-07-07,97.0,Nyankunde,1.0,0.125,20.0,50,2.0,2.0,100.872453475923,0,1,True
Komanda,2026-07-07,23.0,Komanda,0.0,0.625,8.0,40,5.0,1.0,69.5013595444792,0,1,True
Bambu,2026-07-07,28.0,Bambu,0.0,6.0,9.0,48,12.0,1.0,293.755113499808,0,1,True
Rwampara,2026-07-07,364.0,Rwampara,7.0,0.7,76.0,53,63.0,1.0,378.392262151519,0,1,True
Mabalako,2026-07-07,1.0,Mabalako,0.0,,0.0,24,0.0,24.0,224.427753196912,0,0,True
Fataki,2026-07-07,4.0,Fataki,1.0,,1.0,42,3.0,1.0,374.843916988277,0,1,True
Oicha,2026-07-07,3.0,Oicha,0.0,,2.0,44,0.0,21.0,217.407676331775,0,0,True
Butembo,2026-07-07,42.0,Butembo,1.0,1.1428571428571428,20.0,50,8.0,1.0,3648.62216219997,0,1,True
Kambala,2026-07-07,2.0,Kambala,0.0,0.0,2.0,27,0.0,7.0,113.635589703185,0,0,True
Katwa,2026-07-07,61.0,Katwa,5.0,0.7368421052631579,41.0,50,14.0,1.0,7809.37779884317,0,1,True
Aungba,2026-07-07,6.0,Aungba,0.0,,2.0,40,0.0,19.0,171.063075277196,0,0,True
Miti Murhesa,2026-07-07,3.0,Miti Murhesa,0.0,,1.0,47,0.0,28.0,722.651452069188,0,0,True
Nizi,2026-07-07,94.0,Nizi,10.0,0.9428571428571428,28.0,47,33.0,1.0,671.566862038288,0,1,True
Goma,2026-07-07,1.0,Goma,0.0,,0.0,50,1.0,5.0,8413.39578071933,0,0,True
Kilo,2026-07-07,9.0,Kilo,0.0,0.0,1.0,47,0.0,13.0,107.546199583958,0,0,True
Kalunguta,2026-07-07,2.0,Kalunguta,0.0,,1.0,44,0.0,21.0,217.291453102909,0,0,True
Lolwa,2026-07-07,1.0,Lolwa,0.0,,1.0,7,0.0,7.0,8.68092115622124,0,1,True
Mongbwalu,2026-07-07,310.0,Mongbwalu,12.0,1.0454545454545454,165.0,54,46.0,1.0,49.26880991961,0,1,True
Mambasa,2026-07-07,4.0,Mambasa,0.0,,3.0,42,2.0,1.0,9.38305119840287,0,1,True
Boga,2026-07-07,1.0,Boga,0.0,,1.0,1,0.0,1.0,73.1151310342453,0,0,True
Logo,2026-07-07,7.0,Logo,0.0,0.0,0.0,36,0.0,12.0,557.063799173426,0,0,True
Nia Nia,2026-07-07,35.0,Nia Nia,2.0,2.090909090909091,13.0,24,23.0,1.0,12.2620174888054,0,1,True
Damas,2026-07-07,5.0,Damas,0.0,0.0,0.0,42,0.0,8.0,53.1851080273012,0,0,True
Masereka,2026-07-07,3.0,Masereka,0.0,,0.0,27,2.0,2.0,859.910963009083,0,0,True
Mandima,2026-07-07,5.0,Mandima,0.0,3.0,2.0,8,3.0,1.0,45.9588924986637,0,1,True
Musienene,2026-07-07,8.0,Musienene,0.0,2.5,2.0,21,5.0,2.0,272.413057812586,0,1,True
Vuhovi,2026-07-07,1.0,Vuhovi,0.0,,1.0,27,0.0,27.0,380.412706373374,0,0,True
Mambasa,2026-07-08,4.0,Mambasa,0.0,,3.0,43,2.0,2.0,9.38305119840287,0,1,True
Komanda,2026-07-08,23.0,Komanda,0.0,0.4444444444444444,8.0,41,4.0,2.0,69.5013595444792,0,1,True
Goma,2026-07-08,1.0,Goma,0.0,,0.0,51,1.0,6.0,8413.39578071933,0,0,True
